Transaction_ID,Transaction_Date,Region,Product,Customer_ID,Sales_Amount,Cost_Amount,Profit_Reported,Discount_Percentage,Payment_Method
TXN29322,2024/10/15,West,Product C,1060,10246,23406,-13160,20,Cash
TXN98755,2024/04/07,West,Product A,1004,43018,36501,6517,15,Credit Card
TXN95421,2024/11/19,,Product C,1090,43849,20874,22975,10,Debit Card
TXN83662,23-07-2024,,Product A,1100,49663,14838,34825,15,Credit Card
TXN53566,2024/09/28,South,Product A,1049,21073,23406,-2333,15,Debit Card
TXN95770,2024/01/02,,Product A,1086,43217,27950,15267,15,
TXN50200,18-01-2024,West,Product C,1079,17539,20209,-2670,0,
TXN97467,04-11-2024,East,Product C,1047,33144,10670,22474,15,Cash
TXN63874,21-01-2024,East,Product A,1008,10277,13000,-2723,5,
TXN72288,03-01-2024,North,Product A,1004,34737,13363,21374,15,Credit Card
TXN75305,2024/01/13,West,Product A,1051,15965,13358,2607,10,Debit Card
TXN53842,2024/02/17,East,Product A,1052,43690,5768,37922,5,
TXN86481,2024/10/27,West,Product D,1017,13439,29854,-16415,15,Credit Card
TXN53317,2024/11/14,West,Product B,1013,2098,4751,-2653,10,Cash
TXN90485,2024/10/23,,Product A,1029,30120,15403,14717,5,UPI
TXN12121,04-08-2024,East,Product A,1005,8413,30575,-22162,10,Debit Card
TXN99620,2024/03/11,,Product D,1026,47027,18722,28305,5,Credit Card
TXN26858,2024/03/26,East,Product C,1037,1158,22381,-21223,15,Credit Card
TXN24578,03-02-2024,South,Product A,1029,2848,4359,-1410,5,Credit Card
TXN27237,2024/05/26,South,Product B,1020,30215,34761,-4546,10,Credit Card
TXN53196,20-12-2024,South,Product C,1030,24703,23429,1274,5,
TXN69507,24-05-2024,West,Product B,1055,41964,20334,21630,20,Debit Card
TXN50277,2024/10/02,,Product D,1059,26775,30832,-4057,20,
TXN87596,2024/10/16,North,Product D,1046,9395,17503,-6934,15,Cash
TXN63969,2024/02/25,North,Product A,1072,10933,15794,-4861,20,
TXN37531,2024/09/21,West,Product B,1003,30434,15437,15894,0,UPI
TXN87617,24-06-2024,,Product C,1010,29368,32032,-2664,10,Debit Card
TXN54018,31-10-2024,North,Product B,1091,45760,1515,44591,20,UPI
TXN35606,22-12-2024,,Product C,1049,38035,38470,-435,5,Debit Card
TXN19424,25-01-2024,North,Product D,1100,26461,21731,4730,15,Credit Card
TXN42895,2024/08/19,,Product C,1089,38708,33705,5003,5,Cash
TXN76630,2024/04/04,North,Product C,1019,18128,8305,9823,0,Credit Card
TXN13554,2024/03/11,,Product C,1078,11496,39914,-28418,0,Credit Card
TXN92700,2024/09/17,West,Product C,1093,39000,14652,24348,0,UPI
TXN19997,2024/04/27,,Product D,1023,20326,28821,-8495,20,UPI
TXN65573,09-01-2024,West,Product D,1076,31544,39623,-8079,15,Cash
TXN41362,2024/03/24,South,Product A,1098,15651,7667,7984,10,
TXN83085,2024/10/25,North,Product A,1031,29460,6654,22806,20,Cash
TXN93281,2024/11/17,West,Product C,1009,19841,20204,-1039,10,Credit Card
TXN17119,2024/06/03,North,Product D,1090,35223,25034,10189,15,Credit Card
TXN86282,2024/11/15,West,Product C,1051,47494,2956,44538,0,
TXN21004,2024/05/03,West,Product B,1037,20192,5961,13411,5,Cash
TXN94713,17-03-2024,South,Product A,1047,2732,5276,-2544,5,Credit Card
TXN89131,25-08-2024,South,Product C,1035,29336,16651,12685,5,Debit Card
TXN91759,21-02-2024,North,Product C,1099,39302,24100,15202,5,
TXN58078,16-09-2024,North,Product B,1090,30272,14015,16257,0,Cash
TXN44920,31-03-2024,,Product A,1052,8509,24845,-16336,20,Cash
TXN96492,14-06-2024,,Product D,1027,39317,6903,32414,15,UPI
TXN78968,2024/07/29,North,Product A,1093,35291,4018,31273,20,
TXN51757,2024/08/25,North,Product B,1084,32438,18597,13841,15,Cash
TXN45596,31-03-2024,West,Product D,1096,27736,739,26997,10,Cash
TXN62589,04-01-2024,,Product C,1071,17021,28211,-9744,0,Debit Card
TXN58024,13-05-2024,East,Product B,1023,48818,24684,24134,0,UPI
TXN90234,19-06-2024,North,Product A,1004,15740,30050,-15429,0,Credit Card
TXN16400,30-07-2024,,Product B,1069,18178,2660,15518,15,
TXN93480,08-05-2024,,Product A,1030,5940,13729,-7789,0,
TXN17526,2024/02/28,North,Product A,1001,39519,8002,31517,20,Credit Card
TXN14883,2024/10/05,East,Product C,1062,10527,17294,-6767,15,Debit Card
TXN26096,2024/05/30,North,Product B,1026,22706,10750,11956,10,
TXN96517,2024/05/04,North,Product C,1016,4958,7120,-2162,15,Cash
TXN94609,24-12-2024,,Product A,1072,18824,15981,2843,10,Debit Card
TXN85272,2024/10/18,North,Product D,1006,28513,3598,24915,20,Cash
TXN44067,2024/02/14,West,Product C,1050,17728,28709,-10981,0,Cash
TXN32779,2024/12/01,South,Product A,1031,14671,23625,-8954,0,Credit Card
TXN90755,21-04-2024,West,Product D,1060,36527,22829,13698,10,
TXN41890,30-10-2024,West,Product B,1021,19572,24988,-5416,10,
TXN43027,13-02-2024,West,Product B,1065,3407,31010,-27641,20,UPI
TXN13974,14-07-2024,South,Product D,1074,24746,39957,-15211,15,Credit Card
TXN62069,2024/02/14,East,Product D,1077,24356,24118,238,10,UPI
TXN26410,2024/07/08,South,Product B,1019,40585,35309,5276,20,UPI
TXN52585,2024/06/28,West,Product B,1096,36866,14757,20903,0,
TXN34838,02-01-2024,West,Product C,1021,42511,37311,5200,20,Debit Card
TXN48284,2024/07/08,East,Product C,1062,31828,13508,18320,5,
TXN98933,08-06-2024,,Product C,1083,21806,16380,5426,5,Debit Card
TXN35022,2024/11/25,North,Product A,1080,32796,35467,-2671,10,UPI
TXN64016,2024/07/05,North,Product A,1097,23113,1494,21619,0,Credit Card
TXN27225,2024/12/21,South,Product D,1085,45469,37060,8409,5,UPI
TXN51837,21-08-2024,North,Product D,1004,36816,6436,30380,15,
TXN13923,2024/05/27,South,Product B,1026,38223,11541,26682,15,
TXN32862,28-11-2024,South,Product D,1092,33071,37295,-4224,0,Debit Card
TXN84110,2024/09/23,West,Product A,1047,7145,2507,4638,0,Credit Card
TXN89993,2024/08/07,West,Product A,1015,21600,12942,8658,5,Cash
TXN97038,2024/07/06,,Product B,1054,49300,31192,18108,0,Debit Card
TXN45050,2024/11/21,,Product A,1023,23846,32405,-8559,20,UPI
TXN28790,2024/09/20,South,Product C,1075,22220,13107,8573,0,UPI
TXN96890,31-05-2024,West,Product A,1060,40798,15290,25508,5,Credit Card
TXN59118,15-07-2024,,Product A,1001,27740,24920,2820,10,Credit Card
TXN99121,11-01-2024,North,Product B,1078,13551,7031,6520,15,Debit Card
TXN24047,14-11-2024,South,Product D,1005,17709,18354,-645,10,Credit Card
TXN33934,2024/11/03,East,Product C,1067,47760,5586,42174,20,Cash
TXN28753,2024/11/19,South,Product D,1028,13414,3876,9538,20,Cash
TXN19313,2024/07/13,East,Product B,1033,17360,19871,-2010,15,Debit Card
TXN73517,16-05-2024,,Product D,1033,10455,2868,7587,0,UPI
TXN84319,20-08-2024,,Product B,1063,45265,34322,10943,15,
TXN54240,01-03-2024,,Product B,1068,21701,8741,12960,20,Debit Card
TXN71439,13-05-2024,North,Product A,1023,35795,9100,26695,5,
TXN17085,2024/09/03,East,Product D,1081,37629,13812,23817,5,
TXN59951,02-12-2024,North,Product D,1045,18806,24552,-5746,0,
TXN37183,2024/09/03,,Product B,1050,48463,13123,35340,0,Debit Card
TXN77850,10-07-2024,West,Product B,1098,44348,2118,41548,10,UPI
TXN32923,2024/02/18,West,Product D,1006,43565,28794,14771,5,Credit Card
TXN90280,07-04-2024,,Product D,1040,49112,18508,32081,20,
TXN16196,29-04-2024,,Product B,1061,20550,20303,247,0,
TXN48433,02-06-2024,East,Product B,1064,19502,2974,16528,10,Credit Card
TXN85313,21-03-2024,,Product B,1087,43659,23957,19702,10,Debit Card
TXN90313,12-09-2024,,Product C,1008,47072,18596,28476,20,UPI
TXN28553,2024/07/20,North,Product A,1057,46558,8504,38054,5,Credit Card
TXN44147,2024/10/30,West,Product C,1039,2021,11597,-9576,10,UPI
TXN73058,2024/07/31,East,Product D,1047,5331,33246,-27915,20,
TXN77398,2024/12/05,North,Product D,1070,8493,23923,-15430,20,Credit Card
TXN11253,2024/07/09,North,Product B,1098,24761,36433,-11672,10,Credit Card
TXN76482,2024/09/29,West,Product B,1053,34566,7206,27360,0,Cash
TXN93938,03-09-2024,West,Product A,1042,15908,19906,-3998,15,Debit Card
TXN21849,2024/09/27,South,Product A,1041,42971,37045,4761,10,Credit Card
TXN60892,2024/07/12,West,Product A,1048,29034,36840,-7806,10,
TXN47162,2024/04/22,West,Product B,1056,44166,6758,38111,0,Debit Card
TXN41061,15-01-2024,,Product C,1091,42772,4515,38257,5,Debit Card
TXN50899,31-01-2024,West,Product A,1057,28173,13537,14636,5,
TXN20952,2024/08/01,North,Product A,1065,11682,9866,1816,10,Cash
TXN12118,26-06-2024,North,Product D,1088,34839,15677,19162,20,Cash
TXN79526,2024/06/11,East,Product B,1001,3189,10101,-6912,15,Cash
TXN15242,2024/03/07,East,Product C,1030,1897,33176,-31279,0,Cash
TXN17114,2024/01/07,South,Product C,1028,40562,22856,17706,10,Debit Card
TXN26291,2024/07/23,West,Product D,1035,14345,34963,-20618,15,UPI
TXN23989,2024/02/27,,Product C,1031,5424,31068,-25644,5,Debit Card
TXN75068,2024/03/18,North,Product B,1064,9009,4510,4499,15,Debit Card
TXN75920,2024/10/02,East,Product D,1016,46073,28474,17599,5,Cash
TXN42241,22-11-2024,East,Product C,1082,24850,1015,23835,15,Credit Card
TXN68384,26-11-2024,South,Product D,1050,19784,16107,3677,0,UPI
TXN31805,2024/08/26,South,Product D,1014,17647,35455,-17808,15,Debit Card
TXN82030,01-05-2024,West,Product B,1034,7730,31097,-23367,10,Credit Card
TXN99918,21-01-2024,South,Product D,1077,3679,29574,-25895,5,Credit Card
TXN56921,2024/03/02,,Product A,1006,28222,30500,-2278,20,UPI
TXN82292,2024/01/03,East,Product A,1040,3754,32833,-29079,10,Debit Card
TXN92417,27-10-2024,West,Product B,1087,12010,27304,-15294,5,Debit Card
TXN45456,06-12-2024,West,Product C,1045,25185,18986,6199,20,UPI
TXN74734,2024/04/11,,Product C,1093,11413,19041,-7628,5,UPI
TXN34834,2024/10/26,North,Product B,1046,48320,7206,40698,15,UPI
TXN44411,2024/05/24,,Product C,1095,4453,10732,-6279,20,
TXN66973,10-03-2024,West,Product C,1089,31063,6987,24076,15,UPI
TXN14806,16-04-2024,,Product B,1059,32135,18314,13821,20,Cash
TXN60721,2024/05/01,South,Product A,1052,21083,22621,-1538,15,Debit Card
TXN17855,2024/07/31,East,Product B,1036,22153,14570,9026,0,Credit Card
TXN42762,2024/04/02,,Product B,1080,21026,36092,-15066,20,UPI
TXN79965,06-01-2024,,Product D,1084,45454,9159,36295,5,Cash
TXN85953,2024/02/23,North,Product B,1090,25448,16278,9170,5,Credit Card
TXN53599,25-04-2024,North,Product D,1056,28853,27331,1522,5,
TXN20001,10-10-2024,,Product C,1023,5000,2589,2411,15,
TXN90522,2024/05/11,,Product A,1079,40126,13084,27964,10,Credit Card
TXN43195,17-11-2024,South,Product B,1072,20049,11742,8307,5,Credit Card
TXN58828,17-01-2024,South,Product C,1090,34296,4108,30188,15,Cash
TXN54609,16-04-2024,East,Product B,1033,11858,11263,595,0,Cash
TXN24506,15-10-2024,South,Product B,1021,34416,14555,19861,0,
TXN31567,01-12-2024,South,Product A,1063,12507,24438,-11931,20,UPI
TXN85405,2024/01/21,South,Product B,1080,42771,9401,33370,20,UPI
TXN28704,2024/11/17,West,Product B,1002,14531,22431,-7900,10,UPI
TXN63964,11-09-2024,West,Product A,1055,46008,10249,35759,5,Credit Card
TXN59330,09-04-2024,,Product C,1035,32490,30180,2310,5,UPI
TXN28649,2024/09/03,North,Product A,1068,44739,11628,33111,10,Credit Card
TXN32900,12-03-2024,,Product C,1038,47104,34956,12148,5,
TXN96377,08-11-2024,East,Product C,1074,44810,6546,38264,15,Cash
TXN61726,2024/03/24,South,Product B,1099,35527,8510,27017,20,Debit Card
TXN30143,2024/03/07,,Product D,1084,8839,8550,289,20,Credit Card
TXN74794,2024/10/28,East,Product B,1041,39954,15550,24404,15,Cash
TXN75433,2024/07/06,West,Product D,1061,24407,3109,21298,20,Cash
TXN87714,28-11-2024,South,Product C,1027,44052,29898,14154,5,Credit Card
TXN12530,24-02-2024,,Product A,1034,41652,22997,18655,10,Debit Card
TXN85385,2024/10/30,South,Product B,1009,7402,25405,-18003,0,Cash
TXN46113,2024/08/22,,Product D,1078,27074,20907,6167,15,Credit Card
TXN25965,2024/05/28,West,Product A,1076,32737,17204,15533,0,UPI
TXN45485,17-09-2024,West,Product C,1021,6504,36450,-29946,20,Debit Card
TXN95272,2024/12/17,West,Product B,1038,20368,23553,-3185,0,Debit Card
TXN36530,2024/03/05,East,Product A,1074,14318,38505,-24187,20,UPI
TXN52138,06-03-2024,North,Product B,1063,25436,18549,6887,5,
TXN12397,27-05-2024,West,Product D,1073,28500,5064,23436,10,UPI
TXN46919,2024/02/29,South,Product B,1097,22421,17273,5148,20,Cash
TXN48199,2024/06/22,West,Product C,1066,45663,38162,7501,5,UPI
TXN14896,21-06-2024,,Product D,1079,49168,20014,29154,20,Cash
TXN48253,22-02-2024,East,Product D,1066,27403,10377,17026,0,UPI
TXN11864,20-08-2024,North,Product D,1083,19387,21904,-2517,5,
TXN62947,25-03-2024,South,Product A,1085,9186,18576,-9390,20,Credit Card
TXN30371,04-03-2024,East,Product C,1060,35361,9607,25754,5,Credit Card
TXN51003,2024/02/17,,Product A,1098,15609,4096,11513,20,Cash
TXN44768,12-12-2024,,Product D,1034,44864,18941,25923,15,Cash
TXN93758,12-02-2024,South,Product A,1086,46512,34638,11874,5,Cash
TXN68766,2024/05/10,,Product D,1007,11368,18365,-6997,20,UPI
TXN25506,2024/09/23,,Product C,1018,29449,32581,-3132,15,
TXN63696,15-03-2024,North,Product A,1063,18687,4744,13943,10,UPI
TXN98049,2024/05/19,East,Product C,1094,26191,20907,5284,10,Cash
TXN69721,17-12-2024,South,Product C,1028,26772,6762,20010,0,Cash
TXN97344,2024/08/19,West,Product B,1038,15343,32666,-17323,20,
TXN10790,21-07-2024,South,Product D,1098,8789,19381,-10592,0,UPI
TXN87909,09-10-2024,South,Product D,1018,24656,28819,-4163,15,Cash
TXN33462,2024/03/18,East,Product D,1084,19975,27602,-7627,5,Debit Card
TXN58969,19-11-2024,West,Product C,1033,28863,31006,-2143,10,UPI
TXN49634,29-02-2024,North,Product B,1090,21407,27453,-6046,20,Cash
TXN88366,12-08-2024,South,Product A,1078,30620,13959,16661,15,Cash
TXN58438,2024/09/13,East,Product A,1089,45456,35109,10347,0,Cash
TXN73438,02-07-2024,East,Product D,1056,39996,28516,11480,5,UPI
TXN49693,2024/08/28,North,Product B,1000,49482,6515,42967,5,Debit Card
TXN58223,06-10-2024,East,Product B,1019,23080,27763,-4683,20,UPI
TXN17025,16-09-2024,West,Product B,1032,20354,27715,-7361,10,
TXN70942,2024/01/14,East,Product B,1058,7667,6657,1010,15,Debit Card
TXN62143,2024/06/04,West,Product C,1059,3099,39473,-36374,15,Cash
TXN16870,21-04-2024,North,Product A,1060,48122,12714,36335,0,Debit Card
TXN98495,11-08-2024,South,Product D,1042,13819,14151,-332,0,UPI
TXN87072,2024/05/15,West,Product C,1094,32833,10137,22696,5,
TXN97642,2024/08/29,North,Product D,1008,17078,33363,-16285,5,Cash
TXN10218,2024/01/11,East,Product D,1018,8583,15165,-7368,15,Credit Card
TXN38921,09-09-2024,,Product C,1082,47363,16759,30604,0,Cash
TXN17191,04-02-2024,,Product B,1021,40850,8528,32322,20,Debit Card
TXN60670,2024/02/11,North,Product D,1000,40162,34495,5667,5,Cash
TXN16907,2024/02/17,West,Product D,1088,27681,21922,5759,15,UPI
TXN90621,13-09-2024,,Product B,1031,5693,5535,158,10,Cash
TXN57416,2024/03/30,,Product C,1036,44132,18074,26058,0,Credit Card
TXN96471,2024/05/08,West,Product D,1065,35992,16471,19521,5,Cash
TXN92117,15-04-2024,,Product B,1049,4798,17701,-14105,0,Credit Card
TXN89152,20-12-2024,,Product A,1013,6913,35580,-28667,15,UPI
TXN94471,2024/06/09,North,Product A,1090,45071,23065,22006,0,Cash
TXN78603,2024/08/21,North,Product D,1051,34432,34988,-556,10,
TXN73308,31-10-2024,West,Product A,1037,47296,1962,45334,5,Debit Card
TXN89912,2024/10/13,South,Product C,1011,1740,14032,-12783,10,
TXN11425,2024/05/03,East,Product C,1071,4345,33738,-29393,20,Cash
TXN24550,2024/01/10,East,Product B,1072,49446,35023,14423,5,Credit Card
TXN33305,2024/08/09,,Product C,1076,31497,1914,29583,0,
TXN79514,2024/09/07,West,Product A,1038,43892,38349,5543,15,Debit Card
TXN44700,2024/12/27,,Product D,1046,27188,30067,-2879,15,Cash
TXN11964,2024/02/20,South,Product A,1058,49773,6101,43672,5,UPI
TXN53687,2024/08/06,South,Product D,1078,4646,6626,-1980,15,
TXN88216,2024/07/11,South,Product D,1064,19746,3707,16039,20,UPI
TXN38482,08-05-2024,North,Product D,1062,42503,21741,20762,20,Credit Card
TXN19816,2024/10/21,East,Product A,1057,46568,34749,11819,15,Cash
TXN21102,2024/12/18,,Product C,1001,30587,22115,8472,15,UPI
TXN13701,16-11-2024,North,Product C,1081,16988,30510,-13957,5,Debit Card
TXN77239,2024/04/15,North,Product A,1026,31097,5334,25763,0,Debit Card
TXN87155,2024/07/02,South,Product D,1071,20713,33101,-12388,5,
TXN61101,29-08-2024,East,Product D,1049,15898,39062,-24231,20,Debit Card
TXN16932,2024/12/24,,Product C,1098,19074,1536,17538,15,Credit Card
TXN90276,09-01-2024,,Product A,1025,17136,35532,-18396,15,
TXN78144,2024/11/29,North,Product D,1021,43743,24934,18809,0,
TXN35294,2024/05/02,,Product D,1061,37803,10087,27716,0,
TXN18726,2024/07/12,,Product A,1046,24668,3541,21127,5,Debit Card
TXN63638,01-02-2024,West,Product D,1075,41039,35548,5491,20,Debit Card
TXN53603,17-07-2024,East,Product C,1016,10966,23083,-12117,10,Debit Card
TXN80251,21-05-2024,,Product A,1039,28330,13377,14953,10,Debit Card
TXN84706,15-03-2024,North,Product C,1055,33026,39219,-6193,0,Cash
TXN74015,17-07-2024,South,Product A,1090,12838,3422,9416,0,Credit Card
TXN73757,11-05-2024,North,Product C,1017,10883,29524,-18641,15,
TXN13654,2024/03/18,South,Product A,1019,19069,36533,-17464,15,Cash
TXN97179,2024/09/22,South,Product C,1050,18331,7092,11239,0,Credit Card
TXN33816,2024/04/03,North,Product A,1096,30653,29171,1482,0,UPI
TXN85910,20-12-2024,South,Product C,1079,42439,27685,14754,20,Credit Card
TXN98411,05-11-2024,South,Product B,1027,2695,29326,-26631,20,UPI
TXN20876,05-07-2024,North,Product C,1057,23053,5920,17133,20,UPI
TXN96787,2024/06/22,South,Product A,1067,41140,38013,3127,10,UPI
TXN23020,07-04-2024,South,Product A,1065,35406,24194,11212,15,
TXN58402,13-10-2024,North,Product C,1034,19750,16795,2955,15,UPI
TXN95031,2024/10/28,South,Product A,1040,27994,2881,25113,0,
TXN27262,2024/12/28,East,Product B,1080,44084,33943,10141,15,Credit Card
TXN81912,19-02-2024,,Product A,1011,32531,8838,23693,15,Debit Card
TXN71784,2024/05/11,North,Product D,1011,21195,19070,2125,10,UPI
TXN27308,24-06-2024,North,Product C,1071,3242,3792,-550,5,Debit Card
TXN19598,2024/05/01,,Product D,1031,37190,5240,32894,5,Debit Card
TXN92862,2024/05/11,North,Product A,1010,46695,35223,11472,20,Cash
TXN78870,08-11-2024,West,Product D,1046,25643,6441,19202,10,Cash
TXN20976,2024/11/15,,Product A,1010,22660,12109,10551,10,Credit Card
TXN95244,09-06-2024,East,Product B,1030,18639,32506,-13867,5,UPI
TXN98289,2024/06/20,East,Product B,1098,11774,1683,10091,0,Credit Card
TXN13911,2024/12/19,North,Product A,1033,33337,754,32583,0,
TXN69867,19-10-2024,East,Product B,1052,7989,23790,-15801,10,
TXN86281,24-03-2024,West,Product B,1004,25710,31012,-5302,15,
TXN84054,2024/01/17,South,Product C,1022,14615,33791,-19176,0,UPI
TXN12285,25-04-2024,,Product A,1062,26245,18680,7565,10,Cash
TXN29145,27-05-2024,West,Product A,1075,15692,4803,10889,20,UPI
TXN89457,2024/12/16,East,Product C,1060,47370,16267,31103,10,Credit Card
TXN25993,2024/02/23,,Product D,1096,3055,17631,-14576,10,Debit Card
TXN32681,10-04-2024,East,Product D,1034,32606,36627,-4021,5,Debit Card
TXN84638,11-11-2024,North,Product B,1088,34698,18542,16156,0,
TXN42709,2024/10/22,South,Product A,1073,26417,18536,7881,10,Debit Card
TXN85149,2024/10/01,South,Product B,1007,5147,11277,-6130,5,Credit Card
TXN28480,2024/08/23,,Product C,1089,45214,3907,42583,0,UPI
TXN36711,01-06-2024,North,Product D,1052,23986,15593,8393,15,Credit Card
TXN96301,2024/01/04,South,Product B,1018,3426,22743,-19317,20,Cash
TXN10458,2024/09/22,North,Product D,1098,32323,32749,-426,10,UPI
TXN29391,25-04-2024,North,Product D,1056,8368,32227,-23859,5,
TXN88426,2024/07/17,East,Product B,1069,23365,33443,-10078,5,Debit Card
TXN82878,26-12-2024,East,Product D,1030,25698,7168,18530,10,Cash
TXN92375,09-03-2024,North,Product B,1077,41572,24296,17276,0,Cash
TXN35582,2024/09/17,North,Product A,1028,1119,38941,-37822,5,
TXN87745,2024/01/22,,Product A,1059,48786,8900,39886,0,Cash
TXN51472,19-12-2024,West,Product D,1042,31788,16410,15378,15,UPI
TXN97674,2024/02/13,East,Product C,1076,29862,32736,-4417,20,Credit Card
TXN16129,10-08-2024,East,Product A,1025,45942,31587,14355,10,UPI
TXN99186,19-11-2024,,Product D,1037,20467,5605,14862,0,Debit Card
TXN86618,10-01-2024,,Product A,1050,30544,9798,20644,20,Cash
TXN31759,2024/07/04,North,Product C,1030,28893,33891,-4998,20,Debit Card
TXN95631,02-05-2024,East,Product C,1071,25632,26654,-1022,10,Debit Card
TXN31557,10-06-2024,West,Product B,1088,39100,13833,25267,5,Debit Card
TXN44001,2024/07/27,West,Product C,1059,10974,23370,-12396,5,
TXN92697,24-04-2024,West,Product D,1010,13770,21230,-7460,10,
TXN72987,2024/12/23,East,Product A,1030,42356,13606,28750,0,Debit Card
TXN31272,2024/02/15,,Product D,1090,39926,3006,36920,5,Debit Card
TXN52687,2024/10/08,North,Product B,1055,5642,28030,-20473,10,
TXN70262,07-11-2024,East,Product A,1006,1139,23312,-22173,15,Debit Card
TXN49353,2024/07/09,West,Product A,1023,46844,7503,39341,5,
TXN41929,05-09-2024,East,Product B,1050,11055,24165,-13110,20,Debit Card
TXN41354,07-07-2024,East,Product B,1004,38114,30231,7883,10,Cash
TXN73866,11-12-2024,West,Product B,1039,37268,8204,29064,5,Credit Card
